Orbit N0.,Solar Longitude,Solar Latitude,Spacecraft Longitude,Spacecraft Latitude,Altitude,Solar Distance,Martian Year,Ls
398,141.74,-23.56,48.16,73.89,153.75,206627121.8,32,251.3
399,74.89,-23.58,340.74,73.91,153.02,206627453,32,251.4
400,8.03,-23.59,273,73.93,154.18,206627863.3,32,251.6
401,301.16,-23.61,205.35,73.97,153.36,206628352.7,32,251.8
402,234.31,-23.63,137.79,74,153.42,206628921.1,32,251.8
403,167.45,-23.65,70.04,74,153.77,206629568.7,32,251.9
404,100.59,-23.66,2.51,74.05,152.89,206630295.3,32,252.1
405,33.74,-23.68,294.84,74.05,153.96,206631100.9,32,252.3
406,326.87,-23.7,227.16,74.07,153.9,206631985.8,32,252.3
407,260.02,-23.71,159.51,74.11,153.03,206632949.4,32,252.4
408,193.16,-23.73,91.94,74.1,154.2,206633992.3,32,252.5
409,126.3,-23.75,24.21,74.14,153.64,206635114.3,32,252.7
410,59.46,-23.76,316.71,74.14,153.59,206636315.1,32,252.7
411,352.59,-23.78,248.98,74.15,154.31,206637595.2,32,252.9
412,285.74,-23.8,181.3,74.17,153.12,206638954.2,32,253
413,218.89,-23.81,113.81,74.17,154,206640392.2,32,253.2
414,152.03,-23.83,45.98,74.19,153.82,206641909.3,32,253.2
415,85.17,-23.84,338.56,74.2,152.96,206643505.3,32,253.4
416,18.32,-23.86,270.81,74.2,154.17,206645180.2,32,253.5
417,311.46,-23.88,203.14,74.21,153.52,206646934.4,32,253.7
418,244.62,-23.89,135.54,74.23,153.31,206648767,32,253.7
419,177.76,-23.91,67.84,74.2,153.9,206650679,32,253.8
420,110.91,-23.92,0.24,74.24,153.1,206652669.8,32,254
421,44.07,-23.94,292.6,74.21,153.94,206654739.3,32,254.2
422,337.21,-23.95,224.91,74.21,154.05,206656888.3,32,254.3
423,270.37,-23.97,157.24,74.23,153.01,206659115.6,32,254.3
424,203.51,-23.98,89.72,74.2,154.19,206661422.1,32,254.4
425,136.66,-24,21.93,74.21,153.7,206663807.6,32,254.6
426,69.82,-24.01,314.48,74.2,153.39,206666271.6,32,254.8
427,2.96,-24.03,246.75,74.19,154.27,206668815,32,254.8
428,296.11,-24.04,179.08,74.19,153.16,206671437.1,32,254.9
429,229.26,-24.06,111.56,74.18,153.76,206674137.6,32,255.1
430,162.41,-24.07,43.77,74.15,153.74,206676917.3,32,255.3
431,95.56,-24.08,336.32,74.17,152.81,206679775.6,32,255.3
432,28.72,-24.1,268.6,74.13,154.04,206682712.4,32,255.4
433,321.87,-24.11,200.94,74.12,153.58,206685728.6,32,255.6
434,255.04,-24.13,133.32,74.12,153.1,206688822.6,32,255.7
435,188.19,-24.14,65.69,74.07,153.95,206691996.1,32,255.7
436,121.34,-24.15,358.05,74.08,153.23,206695248.1,32,255.9
437,54.51,-24.17,290.48,74.04,153.76,206698578.2,32,256.1
438,347.65,-24.18,222.8,74.02,154.07,206701988.1,32,256.2
439,280.81,-24.19,155.13,74.01,152.89,206705475.8,32,256.3
440,213.97,-24.21,87.66,73.97,154.03,206709042.4,32,256.3
441,147.12,-24.22,19.87,73.95,153.62,206712687.9,32,256.5
442,80.28,-24.23,312.47,73.93,153.07,206716411.4,32,256.7
443,13.44,-24.24,244.76,73.89,154.07,206720214,32,256.8
444,306.59,-24.26,177.12,73.87,153.08,206724095.3,32,256.8
445,239.76,-24.27,109.59,73.85,153.39,206728054.2,32,257
446,172.91,-24.28,41.86,73.8,153.55,206732092.5,32,257.2
447,106.07,-24.29,334.38,73.8,152.63,206736208.9,32,257.3
448,39.24,-24.31,266.74,73.74,153.8,206740403.2,32,257.3
449,332.39,-24.32,199.1,73.71,153.55,206744677.1,32,257.5
450,265.56,-24.33,131.49,73.68,152.83,206749028.1,32,257.6
451,198.71,-24.34,63.94,73.62,153.88,206753458.4,32,257.8
452,131.87,-24.35,356.27,73.61,153.24,206757967.1,32,257.8
453,65.04,-24.37,288.8,73.55,153.44,206762553.2,32,258
454,358.19,-24.38,221.14,73.51,153.95,206767219,32,258.1
455,291.36,-24.39,153.51,73.47,152.71,206771962.3,32,258.2
456,224.52,-24.4,86.07,73.43,153.73,206776783.8,32,258.4
457,157.68,-24.41,18.32,73.38,153.43,206781684.1,32,258.4
458,90.84,-24.42,310.95,73.36,152.69,206786662,32,258.6
459,24.01,-24.43,243.29,73.29,153.78,206791718.3,32,258.7
460,317.16,-24.44,175.7,73.25,152.94,206796853.2,32,258.9
461,250.34,-24.45,108.17,73.21,152.96,206802064.9,32,258.9
462,183.5,-24.46,40.54,73.13,153.34,206807355.9,32,259.1
463,116.66,-24.48,333.04,73.12,152.46,206812724.6,32,259.2
464,49.84,-24.49,265.48,73.04,153.5,206818170.5,32,259.4
465,343,-24.5,197.88,72.99,153.41,206823695.9,32,259.4
466,276.17,-24.51,130.3,72.95,152.5,206829297.9,32,259.5
467,209.34,-24.52,62.84,72.87,153.64,206834978.7,32,259.7
468,142.5,-24.53,355.18,72.83,153.08,206840737.5,32,259.9
469,75.67,-24.54,287.79,72.78,153,206846573.3,32,259.9
470,8.83,-24.55,220.18,72.71,153.68,206852488.3,32,260
471,302,-24.55,152.6,72.65,152.48,206858480.6,32,260.1
472,235.17,-24.56,85.19,72.6,153.29,206864550.2,32,260.3
473,168.33,-24.57,17.51,72.52,153.13,206870698.4,32,260.3
474,101.5,-24.58,310.16,72.49,152.25,206876923.6,32,260.5
475,34.67,-24.59,242.57,72.41,153.41,206883226.4,32,260.6
476,327.84,-24.6,175.02,72.35,152.75,206889607.8,32,260.8
477,261.02,-24.61,107.52,72.3,152.48,206896065.1,32,261
478,194.18,-24.62,39.98,72.2,153.1,206902601.3,32,261
479,127.35,-24.63,332.47,72.17,152.31,206909214.9,32,261.2
480,60.53,-24.63,265.01,72.08,153.12,206915904.8,32,261.3
481,353.7,-24.64,197.46,72,153.19,206922674.2,32,261.4
482,286.87,-24.65,129.93,71.94,152.12,206929519.4,32,261.4
483,220.04,-24.66,62.54,71.87,153.26,206936442.8,32,261.6
484,153.21,-24.67,354.91,71.79,152.78,206943444,32,261.8
485,86.39,-24.68,287.59,71.74,152.45,206950521.4,32,261.9
486,19.56,-24.68,220.04,71.65,153.28,206957677.4,32,261.9
487,312.73,-24.69,152.53,71.58,152.17,206964910.4,32,262
488,245.9,-24.7,85.13,71.52,152.69,206972219.5,32,262.2
489,179.07,-24.71,17.55,71.42,152.71,206979607.1,32,262.4
490,112.25,-24.71,310.19,71.39,151.77,206987071.2,32,262.4
491,45.43,-24.72,242.69,71.28,152.95,206994611.7,32,262.5
492,338.59,-24.73,175.19,71.2,152.5,207002230.8,32,262.7
493,271.78,-24.73,107.72,71.14,151.96,207009924.7,32,262.9
494,204.95,-24.74,40.29,71.03,152.81,207017697.2,32,263
495,138.13,-24.75,332.78,70.98,152.12,207025546.5,32,263
496,71.31,-24.75,265.41,70.88,152.58,207033471.3,32,263.2
497,4.48,-24.76,197.92,70.79,152.86,207041475.4,32,263.3
498,297.66,-24.77,130.44,70.72,151.66,207049554.7,32,263.5
499,230.84,-24.77,63.1,70.64,152.75,207057711,32,263.5
500,164.01,-24.78,355.53,70.54,152.35,207065944.9,32,263.7
501,97.19,-24.79,288.26,70.49,151.77,207074254.4,32,263.8
502,30.36,-24.79,220.77,70.38,152.72,207082641.4,32,263.9
503,323.54,-24.8,153.32,70.3,151.74,207091105.3,32,263.9
504,256.72,-24.8,85.94,70.23,151.96,207099643.9,32,264.1
505,189.9,-24.81,18.45,70.11,152.18,207108260.8,32,264.3
506,123.07,-24.81,311.08,70.07,151.26,207116953.5,32,264.4
507,56.26,-24.82,243.67,69.95,152.38,207125721.3,32,264.4
508,349.43,-24.82,176.21,69.86,152.13,207134567.8,32,264.6
509,282.62,-24.83,108.79,69.78,151.35,207143488.1,32,264.8
510,215.8,-24.83,41.43,69.67,152.37,207152486.3,32,264.9
511,148.98,-24.84,333.94,69.6,151.76,207161560.9,32,264.9
512,82.17,-24.84,266.66,69.51,151.89,207170710,32,265.1
513,15.34,-24.85,199.21,69.4,152.38,207179937.7,32,265.2
514,308.52,-24.85,131.78,69.32,151.14,207189240.2,32,265.4
515,241.7,-24.86,64.48,69.23,152.07,207198618.4,32,265.6
516,174.88,-24.86,356.98,69.11,151.82,207208073.8,32,265.6
517,108.06,-24.87,289.73,69.07,151.04,207217604,32,265.7
518,41.25,-24.87,222.31,68.95,152.09,207227210.3,32,265.8
519,334.42,-24.87,154.9,68.85,151.26,207236893.5,32,266
520,267.62,-24.88,87.54,68.77,151.18,207246649.9,32,266
521,200.8,-24.88,20.14,68.64,151.62,207256484,32,266.2
522,133.98,-24.88,312.78,68.59,150.78,207266393.4,32,266.3
523,67.18,-24.89,245.44,68.46,151.76,207276376.6,32,266.5
524,0.35,-24.89,178.04,68.36,151.65,207286438.3,32,266.5
525,293.55,-24.89,110.66,68.27,150.69,207296572.8,32,266.6
526,226.73,-24.9,43.36,68.16,151.78,207306784.1,32,266.8
527,159.91,-24.9,335.91,68.06,151.26,207317071.4,32,267
528,93.11,-24.9,268.69,67.98,151.13,207327432.2,32,267
529,26.29,-24.91,201.29,67.86,151.79,207337870.7,32,267.1
530,319.49,-24.91,133.93,67.77,144.96,207348380.2,32,267.3
531,252.73,-24.91,66.7,67.68,145.65,207358960.2,32,267.5
532,185.96,-24.91,359.32,67.55,145.55,207369616.9,32,267.6
533,119.19,-24.91,292.12,67.5,144.65,207380347.5,32,267.6
534,52.43,-24.92,224.81,67.37,145.76,207391152.3,32,267.7
535,345.65,-24.92,157.48,67.26,145.14,207402033.8,32,267.9
536,278.9,-24.92,90.2,67.17,144.75,207412986.9,32,268.1
537,212.13,-24.92,22.92,67.03,145.43,207424017,32,268.1
538,145.37,-24.92,315.61,66.96,144.7,207435121.5,32,268.2
539,78.62,-24.93,248.4,66.84,145.4,207446298.3,32,268.4
540,11.85,-24.93,181.08,66.72,145.48,207457553.2,32,268.5
541,305.09,-24.93,113.79,66.62,144.36,207468880,32,268.5
542,238.33,-24.93,46.59,66.52,145.43,207480282,32,268.7
543,171.56,-24.93,339.23,66.4,145,207491759.3,32,268.9
544,104.81,-24.93,272.09,66.33,144.58,207503309.2,32,269
545,38.05,-24.93,204.79,66.2,145.4,207514934.8,32,269
546,331.28,-24.93,137.51,66.1,144.33,207526634.5,32,269.2
547,264.54,-24.93,70.29,66,144.69,207538406.2,32,269.4
548,197.78,-24.93,2.99,65.86,144.8,207550253.9,32,269.5
549,131.02,-24.93,295.8,65.81,143.89,207562174.8,32,269.5
550,64.28,-24.93,228.55,65.67,145,207574167.8,32,269.6
551,357.52,-24.93,161.28,65.55,144.62,207586237.3,32,269.8
552,290.78,-24.93,94.02,65.45,143.95,207598377.2,32,270
553,224.03,-24.93,26.82,65.31,144.84,207610592.9,32,270.1
554,157.28,-24.93,319.53,65.22,144.21,207622882.4,32,270.1
555,90.54,-24.93,252.39,65.12,144.49,207635243,32,270.2
556,23.78,-24.93,185.13,64.99,144.82,207647680.7,32,270.4
557,317.04,-24.93,117.88,64.88,143.6,207660189.8,32,270.6
558,250.3,-24.93,50.72,64.78,144.55,207672771.9,32,270.6
559,183.55,-24.93,343.43,64.64,144.25,207685428.8,32,270.7
560,116.81,-24.93,276.32,64.59,143.57,207698157.2,32,270.9
561,50.06,-24.93,209.08,64.44,144.52,207710959.5,32,271.1
562,343.32,-24.93,141.85,64.33,143.61,207723835.7,32,271.1
563,276.59,-24.93,74.66,64.23,143.63,207736781.8,32,271.2
564,209.85,-24.92,7.44,64.08,143.98,207749803.3,32,271.4
565,143.11,-24.92,300.23,64.02,143.13,207762896.9,32,271.5
566,76.39,-24.92,233.06,63.87,144.14,207776060.5,32,271.5
567,9.65,-24.92,165.84,63.75,143.94,207789300.7,32,271.7
568,302.92,-24.92,98.63,63.64,143.04,207802610.3,32,271.9
569,236.15,-24.92,31.46,63.51,155.38,207816002.8,32,272
570,169.33,-24.91,324.11,63.4,154.86,207829477.4,32,272
571,102.52,-24.91,256.94,63.31,154.83,207843022.3,32,272.1
572,35.7,-24.91,189.63,63.17,155.37,207856643.1,32,272.3
573,328.88,-24.91,122.35,63.06,154.19,207870335.1,32,272.5
574,262.07,-24.9,55.13,62.96,154.91,207884098.4,32,272.6
575,195.25,-24.9,347.81,62.81,154.79,207897936.3,32,272.6
576,128.43,-24.9,280.62,62.76,153.94,207911845.2,32,272.8
577,61.62,-24.9,213.35,62.61,154.97,207925825.9,32,272.9
578,354.8,-24.89,146.07,62.49,154.25,207939880.9,32,273.1
579,288,-24.89,78.82,62.38,153.95,207954004.1,32,273.1
580,221.18,-24.89,11.58,62.23,154.53,207968202.2,32,273.3
581,154.37,-24.88,304.29,62.15,153.78,207982472.2,32,273.4
582,87.57,-24.88,237.1,62.01,154.59,207996811,32,273.6
583,20.75,-24.88,169.82,61.88,154.53,208011226.3,32,273.6
584,313.94,-24.87,102.56,61.77,153.5,208025710.1,32,273.8
585,247.13,-24.87,35.37,61.65,154.51,208040266.8,32,273.9
586,180.31,-24.86,328.05,61.52,154.07,208054896.5,32,274
587,113.51,-24.86,260.91,61.44,153.81,208069595.4,32,274
588,46.69,-24.86,193.64,61.29,154.5,208084368.5,32,274.2
589,339.88,-24.85,126.38,61.18,153.41,208099212.5,32,274.4
590,273.07,-24.85,59.18,61.07,153.85,208114125.7,32,274.5
591,206.25,-24.84,351.91,60.92,153.91,208129112.6,32,274.6
592,139.44,-24.84,284.71,60.86,153,208144169.7,32,274.6
593,72.64,-24.83,217.48,60.71,154.06,208159296,32,274.8
594,5.82,-24.83,150.22,60.58,153.56,208174496.4,32,275
595,299.03,-24.82,82.99,60.47,152.99,208189763.7,32,275.1
596,232.22,-24.82,15.79,60.32,153.76,208205104.4,32,275.1
597,165.41,-24.81,308.52,60.22,153.11,208220516.3,32,275.3
598,98.61,-24.81,241.37,60.1,153.58,208235995.6,32,275.4
599,31.79,-24.8,174.12,59.96,153.74,208251550.6,32,275.6
600,324.99,-24.8,106.88,59.84,152.58,208267173.2,32,275.6
601,258.19,-24.79,39.71,59.72,153.52,208282866.4,32,275.8
602,191.37,-24.78,332.43,59.58,153.18,208298632.1,32,275.9
603,124.57,-24.78,265.3,59.52,152.66,208314465.8,32,276.1
604,57.76,-24.77,198.06,59.37,153.47,208330371.3,32,276.1
605,350.95,-24.77,130.83,59.25,152.49,208346347.5,32,276.3
606,284.15,-24.76,63.64,59.14,152.64,208362390.5,32,276.4
607,217.34,-24.75,356.41,58.98,152.88,208378506.4,32,276.5
608,150.54,-24.75,289.21,58.91,152.03,208394691.5,32,276.5
609,83.74,-24.74,222.02,58.76,153.04,208410943.3,32,276.7
610,16.93,-24.73,154.79,58.62,152.73,208427269.1,32,276.9
611,310.14,-24.73,87.58,58.5,151.95,208443660.5,32,277
612,243.34,-24.72,20.42,58.36,152.85,208460123.7,32,277.1
613,176.53,-24.71,313.16,58.24,152.29,208476657.3,32,277.1
614,109.74,-24.71,246.04,58.15,152.4,208493257.1,32,277.3
615,42.93,-24.7,178.81,58,152.76,208509930.7,32,277.5
616,336.13,-24.69,111.6,57.88,151.58,208526671.3,32,277.6
617,269.33,-24.68,44.45,57.76,152.36,208543480,32,277.6
618,202.53,-24.68,337.2,57.61,152.18,208560360.3,32,277.8
619,135.73,-24.67,270.07,57.55,151.46,208577307.6,32,277.9
620,68.93,-24.66,202.87,57.39,152.37,208594323.8,32,278.1
621,2.13,-24.65,135.66,57.27,151.53,208611410.6,32,278.1
622,295.34,-24.64,68.49,57.15,151.38,208628561.7,32,278.3
623,228.54,-24.64,1.3,56.99,151.83,208645784.7,32,278.4
624,161.75,-24.63,294.1,56.91,151.06,208663075.9,32,278.6
625,94.96,-24.62,226.95,56.76,151.96,208680431.6,32,278.6
626,28.16,-24.61,159.75,56.62,151.76,208697861.1,32,278.8
627,321.38,-24.6,92.56,56.5,150.82,208715354.8,32,278.9
628,254.58,-24.59,25.43,56.37,151.77,208732918.3,32,279
629,187.79,-24.59,318.19,56.23,151.31,208750551.4,32,279.2
630,121,-24.58,251.09,56.15,151.24,208768249.2,32,279.2
631,54.2,-24.57,183.89,55.99,151.77,208786018.7,32,279.4
632,347.41,-24.56,116.7,55.86,150.66,208803854.5,32,279.5
633,280.62,-24.55,49.57,55.75,151.21,208821756,32,279.6
634,213.83,-24.54,342.36,55.59,151.2,208839728,32,279.6
635,147.04,-24.53,275.24,55.54,150.35,208857766.2,32,279.8
636,80.26,-24.52,208.07,55.37,151.31,208875870.1,32,280
637,13.46,-24.51,140.89,55.24,150.67,208894044.4,32,280.1
638,306.69,-24.5,73.73,55.12,150.23,208912281,32,280.1
639,239.9,-24.49,6.59,54.97,150.87,208930587.8,32,280.2
640,173.12,-24.48,299.39,54.87,150.2,208948962,32,280.4
641,106.35,-24.47,232.28,54.73,150.87,208967398.8,32,280.6
642,39.55,-24.46,165.11,54.59,150.85,208985909,32,280.6
643,332.78,-24.45,97.94,54.46,149.78,209004481.7,32,280.7
644,266,-24.44,30.83,54.33,150.71,209023122,32,280.9
645,199.21,-24.43,323.62,54.19,150.33,209041831.1,32,281
646,132.43,-24.42,256.54,54.12,149.99,209060603.7,32,281
647,65.6,-24.41,189.33,53.96,162.01,209079457.5,32,281.2
648,358.73,-24.4,122.08,53.83,160.98,209098389.8,32,281.4
649,291.87,-24.39,54.88,53.72,161.26,209117385.4,32,281.5
650,225,-24.37,347.63,53.56,161.43,209136450.8,32,281.7
651,158.14,-24.36,280.41,53.49,160.59,209155581.5,32,281.7
652,91.28,-24.35,213.19,53.33,161.54,209174775.1,32,281.9
653,24.41,-24.34,145.94,53.18,161.11,209194039.3,32,282
654,317.56,-24.33,78.71,53.06,160.45,209213364.4,32,282.1
655,250.69,-24.32,11.51,52.91,161.24,209232758.4,32,282.1
656,183.83,-24.3,304.24,52.8,160.65,209252219.2,32,282.3
657,116.98,-24.29,237.08,52.68,160.95,209271741.3,32,282.5
658,50.1,-24.28,169.84,52.53,161.13,209291335.6,32,282.6
659,343.24,-24.27,102.6,52.41,159.98,209310991.8,32,282.6
660,276.38,-24.26,35.42,52.29,160.8,209330713.3,32,282.7
661,209.51,-24.24,328.15,52.14,160.55,209350503,32,282.9
662,142.65,-24.23,260.99,52.07,160,209370355.2,32,283.1
663,75.79,-24.22,193.76,51.91,160.76,209390273.9,32,283.1
664,8.92,-24.21,126.52,51.78,159.84,209410258.7,32,283.2
665,302.06,-24.19,59.32,51.66,159.86,209430304.1,32,283.3
666,235.2,-24.18,352.1,51.5,160.19,209450418,32,283.5
667,168.33,-24.17,284.88,51.42,159.41,209470596.2,32,283.7
668,101.48,-24.15,217.68,51.26,160.32,209490834.5,32,283.7
669,34.62,-24.14,150.45,51.12,160.01,209511143.2,32,283.8
670,327.77,-24.13,83.23,50.99,159.17,209531511.4,32,284
671,260.91,-24.12,16.05,50.85,160.05,209551946.4,32,284.1
672,194.04,-24.1,308.79,50.72,159.53,209572447.1,32,284.1
673,127.19,-24.09,241.65,50.62,159.61,209593007.6,32,284.3
674,60.32,-24.07,174.42,50.47,159.94,209613637.6,32,284.5
675,353.47,-24.06,107.19,50.33,158.81,209634328.7,32,284.6
676,286.61,-24.05,40.02,50.22,159.47,209655082.4,32,284.6
677,219.75,-24.03,332.78,50.06,159.38,209675903,32,284.8
678,152.89,-24.02,265.62,50,158.67,209696785.1,32,284.9
679,86.04,-24,198.41,49.83,159.5,209717730.4,32,285.1
680,19.17,-23.99,131.19,49.7,158.69,209738741.3,32,285.1
681,312.33,-23.98,64,49.58,158.47,209759810.6,32,285.2
682,245.47,-23.96,356.8,49.42,158.95,209780946.6,32,285.4
683,178.61,-23.95,289.58,49.33,158.24,209802145.9,32,285.6
684,111.77,-23.93,222.41,49.17,159.05,209823402.8,32,285.6
685,44.91,-23.92,155.2,49.03,158.82,209844729.8,32,285.7
686,338.06,-23.9,87.99,48.89,157.87,209866114.5,32,285.8
687,271.21,-23.89,20.83,48.76,158.77,209887563.8,32,286
688,204.35,-23.87,313.59,48.62,158.34,209909077.8,32,286.2
689,137.51,-23.86,246.45,48.53,158.31,209930650.3,32,286.2
690,70.65,-23.84,179.24,48.37,158.78,209952289.8,32,286.3
691,3.79,-23.83,112.03,48.23,157.7,209973989.9,32,286.4
692,296.94,-23.81,44.87,48.12,158.17,209995749.9,32,286.6
693,230.09,-23.79,337.65,47.96,158.24,210017575.5,32,286.6
694,163.23,-23.78,270.48,47.9,157.43,210039461.5,32,286.8
695,96.39,-23.76,203.3,47.73,158.29,210061406.9,32,286.9
696,29.53,-23.75,136.09,47.59,157.65,210083417.7,32,287
697,322.69,-23.73,68.91,47.46,157.18,210105484.5,32,287
698,255.84,-23.71,1.74,47.31,157.81,210127616.2,32,287.2
699,188.99,-23.7,294.53,47.2,157.19,210149810.1,32,287.4
700,122.16,-23.68,227.38,47.05,157.8,210172059.6,32,287.5
701,55.3,-23.67,160.18,46.91,157.74,210194378.6,32,287.5
702,348.46,-23.65,92.99,46.77,156.7,210216753.4,32,287.7
703,281.61,-23.63,25.84,46.65,157.57,210239190.4,32,287.8
704,214.76,-23.62,318.62,46.5,157.23,210261691,32,288
705,147.91,-23.6,251.49,46.42,156.95,210284248.7,32,288.1
706,81.06,-23.58,184.3,46.26,157.53,210306870.7,32,288.1
707,14.21,-23.56,117.1,46.12,156.52,210329552.7,32,288.3
708,307.37,-23.55,49.95,46.01,156.76,210352291.6,32,288.4
709,240.52,-23.53,342.75,45.85,156.98,210375094.6,32,288.6
710,173.67,-23.51,275.58,45.78,156.2,210397956.9,32,288.6
711,106.84,-23.5,208.42,45.61,157.05,210420874.8,32,288.8
712,39.99,-23.48,141.23,45.46,156.59,210443858,32,288.9
713,333.23,-23.46,74.13,45.33,135.17,210466868.2,32,289.1
714,266.56,-23.44,7.16,45.18,135.93,210489908.5,32,289.1
715,199.9,-23.42,300.13,45.06,135.39,210513004.9,32,289.2
716,133.27,-23.41,233.21,44.95,135.62,210536151.5,32,289.4
717,66.64,-23.39,166.24,44.8,135.75,210559358.7,32,289.5
718,0.02,-23.37,99.28,44.65,134.61,210582615.7,32,289.5
719,293.44,-23.35,32.41,44.54,131.61,210605921.2,32,289.7
720,226.89,-23.33,325.5,44.38,131.45,210629276.5,32,289.9
721,160.36,-23.32,258.67,44.31,130.88,210652681.8,32,290
722,93.86,-23.3,191.84,44.15,131.59,210676133.2,32,290
723,27.38,-23.28,125.03,44,130.71,210699637.5,32,290.1
724,320.95,-23.26,58.28,43.88,129.33,210723181.4,32,290.3
725,254.54,-23.24,351.55,43.72,129.75,210746776.5,32,290.5
726,188.17,-23.22,284.84,43.62,129.07,210770416,32,290.6
727,121.85,-23.2,218.2,43.46,129.84,210794095.5,32,290.6
728,55.53,-23.19,151.55,43.32,129.55,210817832.4,32,290.7
729,349.24,-23.17,84.92,43.17,128.62,210841612.7,32,290.9
730,282.98,-23.15,18.37,43.04,129.49,210865441.1,32,291.1
731,216.75,-23.13,311.78,42.9,129.09,210889318.3,32,291.1
732,150.55,-23.11,245.29,42.8,129.05,210913240.2,32,291.2
733,84.38,-23.09,178.79,42.64,129.51,210937205.8,32,291.3
734,18.24,-23.07,112.32,42.49,128.45,210961216.7,32,291.5
735,312.15,-23.05,45.93,42.38,128.78,210985268.6,32,291.5
736,246.08,-23.03,339.52,42.21,128.97,211009368,32,291.7
737,180.05,-23.01,273.18,42.14,128.23,211033509.4,32,291.8
738,114.06,-22.99,206.88,41.97,129.04,211057689.1,32,291.9
739,48.09,-22.97,140.56,41.82,128.57,211081922.2,32,291.9
740,342.17,-22.95,74.32,41.68,127.86,211106188.6,32,292.1
741,276.28,-22.93,8.13,41.54,128.63,211130500.1,32,292.3
742,210.42,-22.91,301.92,41.41,128.14,211154854.8,32,292.4
743,144.6,-22.89,235.82,41.3,128.23,211179249.7,32,292.4
744,78.81,-22.87,169.7,41.15,128.47,211203690.4,32,292.5
745,13.07,-22.85,103.62,40.99,127.36,211228166.7,32,292.7
746,307.37,-22.83,37.64,40.88,127.93,211252679.7,32,292.9
747,241.71,-22.81,331.64,40.72,127.98,211277236.3,32,292.9
748,176.07,-22.79,265.7,40.65,127.22,211301836.7,32,293
749,110.48,-22.77,199.8,40.48,127.98,211326472,32,293.1
750,44.81,-22.75,133.8,40.33,151.64,211351190.5,32,293.3
751,339.07,-22.73,67.75,40.19,151.12,211375990.3,32,293.3
752,273.33,-22.71,1.7,40.04,151.79,211400846.5,32,293.5
753,207.58,-22.69,295.61,39.92,151.25,211425757.1,32,293.6
754,141.85,-22.66,229.6,39.8,151.55,211450714.5,32,293.8
755,76.07,-22.64,163.5,39.65,159.14,211475744.2,32,293.8
756,10.27,-22.62,97.38,39.5,158.01,211500833.1,32,293.9
757,304.48,-22.6,31.31,39.39,158.71,211525974.8,32,294.1
758,238.68,-22.58,325.17,39.23,158.63,211551173.2,32,294.2
759,172.88,-22.56,259.09,39.15,158.02,211576421.5,32,294.2
760,107.09,-22.54,192.98,38.99,158.7,211601722.9,32,294.4
761,41.29,-22.51,126.86,38.84,157.89,211627079.5,32,294.5
762,335.51,-22.49,60.77,38.72,157.6,211652482.8,32,294.7
763,269.71,-22.47,354.68,38.56,158.13,211677942.5,32,294.7
764,203.92,-22.45,288.55,38.45,157.54,211703455.3,32,294.8
765,138.14,-22.43,222.48,38.3,158.11,211729013.4,32,295
766,72.34,-22.41,156.36,38.15,158.01,211754633.3,32,295.1
767,6.55,-22.38,90.25,38,156.97,211780299.4,32,295.1
768,300.76,-22.36,24.18,37.88,157.78,211806018.5,32,295.3
769,234.96,-22.34,318.05,37.73,157.54,211831793.1,32,295.4
770,169.18,-22.32,251.99,37.65,157.12,211857615.2,32,295.6
771,103.38,-22.29,185.88,37.49,157.7,211883491.6,32,295.6
772,37.59,-22.27,119.77,37.34,156.77,211909419.8,32,295.8
773,331.81,-22.25,53.7,37.22,156.74,211935394.8,32,295.9
774,266.02,-22.23,347.6,37.06,157.14,211961424.8,32,296.1
775,200.23,-22.2,281.49,36.97,156.5,211987506.1,32,296.1
776,134.45,-22.18,215.42,36.8,157.18,212013631.5,32,296.2
777,68.66,-22.16,149.31,36.66,156.88,212039816.6,32,296.4
778,2.88,-22.13,83.22,36.51,155.96,212066046.3,32,296.5
779,297.1,-22.11,17.16,36.38,156.8,212092328.4,32,296.5
780,231.3,-22.09,311.03,36.24,156.45,212118664.3,32,296.7
781,165.53,-22.06,244.98,36.13,156.32,212145045.6,32,296.8
782,99.74,-22.04,178.88,35.98,156.78,212171482.7,32,297
783,33.95,-22.02,112.77,35.83,155.76,212197968.8,32,297
784,328.17,-21.99,46.71,35.72,155.98,212224501.1,32,297.1
785,262.38,-21.97,340.61,35.55,156.27,212251087.4,32,297.3
786,196.6,-21.95,274.52,35.47,155.6,212277722.7,32,297.4
